gene1,gene2,gene3,gene4,gene5,proteinA,adenocarcinoma
-4.924314335626738,455.4756745034904,2.015139066578338,-422.51374190340914,-902.5764206342084,absent,1
-1.8014563855459769,1081.8138242093037,0.6177090845789754,402.00644686619097,1208.5563579771272,present,1
-9.356016576373557,1014.6098797271943,0.186600754218043,-380.2335628947531,707.737847727359,present,0
-10.624683777208967,,-2.1315472307246486,377.88158176204223,12.530223027540364,present,0
-5.424466955703549,780.9591279933649,-1.2552913927833416,-281.84408080353865,1536.6429823718731,present,0
-8.065242676312813,592.5253066455371,-0.6925370620425517,407.7431494294161,669.4568170872977,absent,0
-11.528458080748095,1715.9805952311328,0.8550977059125503,-169.91821476509844,1243.9739669438534,absent,1
-8.845590555688137,-17600.0,0.291190098651098,417.04689663243926,1620.7569258673354,absent,1
-14.792542228466266,1715.9586347145944,0.4737528138235546,-250.57885399788086,1191.0449803660028,absent,1
-8.944339981161738,435.34441839116363,-1.809684947056088,-203.9267094333711,-64365.139449852664,absent,1
-7.151770038536317,971.4677550182034,0.76786975882499,188.18879834838364,480.2159487979105,present,1
-11.427466126358846,,-1.5795544987691117,-18.20994502295353,788.0931948654347,present,0
-13.174785701451508,10.597744299895409,-1.2857478579505923,27.7529976454252,-348.45763465694426,absent,0
-8.4228349187575,1665.3616654890275,0.17398096040910438,624.1640599794623,1838.9873958790758,present,1
-8.276631700158225,985.9484606427096,0.10041344520018293,-430.9802419223168,806.5492039194049,present,0
-8.178826172311632,1173.2800665417215,1.5389953236544534,-37.166192875200906,252.8799163756794,absent,1
-5.644976619648446,473.4456032532072,-0.9316876129739337,-666.075003710431,830.6622397807007,present,0
-10.489539800167245,-14300.0,1.3662945759298029,259.64730534531157,24.293810494254387,absent,0
-0.7025669457313855,-14300.0,0.4512314282885772,-402.4644330562177,730.5999144768759,present,0
-6.49957711525367,2017.5928652045013,0.024902482055056296,-236.432497989428,-54848.10427030209,present,1
-3.6386428921926575,,0.23205272397914456,338.4130066275534,1794.20806007175,absent,1
0.9832115010890708,494.7208907463687,-1.8508239894415253,-521.4478548019113,1987.414310077917,present,0
-5.773150087306893,1223.4356315537868,0.055760803019973326,100.80595786859988,1429.935730786873,absent,1
-8.784231597437348,1319.9443740108418,0.2861945453471374,103.2954837068968,1186.8191810536493,present,1
-8.454436300503108,1994.8448178944295,0.5040742414623156,667.887274892709,2166.5614600340764,present,1
-12.002310844974467,1249.6138267883894,1.182651772422158,83.41299909236562,-58116.44974949444,absent,1
-8.806300150138469,751.4287080856882,-0.3060239063437797,-184.51419113291487,628.5701088274049,present,1
-0.7086155317364742,700.4958165451695,-0.9485256286051844,177.78375697591932,-56947.24141866679,present,0
-18.08759325546369,104.6865643970294,-1.306604796304232,-62.04244101371874,-608.8189637819182,present,0
-10.25826715037239,909.1757744156399,1.3592538359763924,18.506583554664413,-242.08390121095988,absent,1
-13.759397937929466,178.28029394145358,-1.2656202976954989,-682.5490272662864,-142.13504534632492,present,0
-2.4100614619226377,1053.823845954012,-0.6194970158113113,208.30054284303,1852.8870402811212,absent,0
-16.829895903515485,1569.3068302669285,1.908839692309345,11.89620705381081,-80.07231937898241,present,1
-9.184743277362452,1427.3681005540438,-0.14645957587299366,170.97774812969237,1583.8564543167583,present,1
-9.108623848764909,,1.5396492580923553,-295.8021206307454,423.8078463850482,present,1
-11.101612454865396,408.9184144243969,-0.8578799929056355,143.66078917762218,212.3759944296048,present,0
-8.694551770292803,1570.1227213470584,0.17858470849659092,-61.39902541030268,1660.1186605498224,present,1
-14.65400829635195,2512.93062382344,0.13528655587161076,185.2436403831392,2683.504113769298,absent,1
-8.343914535077761,1705.496259571582,0.8149549846534693,-91.16910871693888,1525.877009623189,absent,1
-15.280815692890355,1084.7005263334406,1.7378560322939278,-205.63078635622088,-620.8322617047919,absent,1
-9.550416703207956,2106.975561126864,0.2908001161271652,302.96202902036987,2379.649578413278,absent,1
-11.927432264441528,,1.892084853212424,397.3764888480485,480.3091041342864,absent,1
-16.728534996264678,-275.8050396148504,-1.3594955621455131,334.7919992457522,-1069.8585177575826,absent,0
-2.259063313352929,913.0907403585629,0.0014802489792623552,-297.89726766797384,1268.0362678343902,absent,0
-3.842231471759047,1031.3801293241488,0.4984473056048325,518.4394829942752,1023.2003064809708,absent,1
-7.303433463303668,1027.0688907512774,0.33206607922443143,214.3531222757784,817.5273336913988,present,1
-2.3523518245614072,393.11372472670234,0.7424784286857621,-333.38247225338927,-17.789759039941064,absent,1
-8.88035359971856,846.1018744339699,1.2597695824591266,-200.3265346326591,-164.7209084523136,absent,1
-3.7302246765716567,,-2.0878428795042083,267.3079242086113,1247.4460041872455,absent,1
-8.484547682189284,191.21988051675254,-1.164916858904208,-317.0479949126303,273.15758445259473,present,1
-10.787576165403273,865.2261070072603,1.9174746312368949,39.58319769039083,-692.8337939344439,absent,1
-13.63835355968729,374.9943967123883,-0.9731809398882032,428.6694775715392,8.338029094526078,present,0
-9.445283094983877,708.6818931357228,-1.2130348570346408,420.4459616782624,1048.6769601844258,present,0
2.339008920795836,,1.1390946456798672,119.62593673611877,-948.7088377809174,absent,1
-12.084799662929854,2187.448238377924,0.7394319842572437,-3.3845670725221986,2021.1311241312765,present,1
-16.671109745561868,578.9375803275008,0.7319760995881888,-12.754987224825554,-58661.94303140144,absent,0
-8.14541974962294,,-0.230111219196121,-194.2179546679953,2173.2469726310987,absent,1
-7.35573531539001,,0.4316173573283391,-256.43571868415717,1387.4137646226168,absent,1
-7.532623971457591,1020.597482858817,1.161457462744303,-219.7719831699076,290.1778670681028,present,1
-7.484163480216264,,1.0065433449250487,-485.5818059023088,999.7344157407947,present,1
-3.645826970592974,1343.1379458123015,0.7529942971306872,317.3783925110343,1387.3122949638462,present,1
-4.302280749189387,,-0.3321670776117009,446.2029226668676,-46142.84739671504,present,0
-12.928776184115364,,-0.661793551073073,-251.17863939692847,-42.98938787511008,present,0
-6.283998662820741,1004.3403747217027,1.0499587626165603,500.78304324515227,438.64393706282084,absent,1
-7.0893770334271276,961.6944136254517,1.5402329745584005,-312.3793995611573,-63733.25535186787,absent,1
-11.833105380434489,,0.7898321222391275,83.75367338622264,980.7249700695778,absent,1
-3.7728431779512883,1536.0393540992834,-0.3161931591187219,-416.14071286949206,2326.5571214711595,present,1
-6.483720072590562,,-0.9760852469710932,-173.73275491371444,652.733379346088,present,0
-7.2810185500511695,1285.3432413866851,0.7055172864236059,-428.1895982637432,1009.6144164532517,absent,1
2.121787419355881,,-1.8285150404357704,-359.97694496304223,-50263.215055729765,present,0
-8.332417378284749,1279.191148876229,0.5878185777361051,-292.2905887433405,-57734.68627310668,absent,0
-2.7520655967026038,1201.9800495218801,-0.6835413180265273,-133.70102440583375,2099.2906595915347,absent,1
-5.1137404386910585,343.3397978158118,1.6949767409331449,492.1101124040841,-906.7422023646334,absent,1
0.5041940603188644,540.2445099509014,-1.4121122224950593,279.3051652245747,1756.078153121475,present,1
-9.806820076930443,581.6189342883843,-1.3616127987626203,232.96003150364737,902.8759875920816,present,0
-2.4214973423388297,1009.6760174499184,-0.25013017362090784,-409.9677665415584,1559.6979643220443,absent,0
-10.039917723319052,2159.758501310117,0.9141635899760024,282.4517792530789,2048.3502530002943,absent,1
-13.042275092354885,,2.475795686066121,361.69706043015645,-1368.1133768935674,absent,1
-9.1004063295651,1486.5572745121651,0.28294643118181906,-234.87636417398585,1428.5913573402493,present,1
-7.953318919323945,1098.0645439008374,1.0841321061731959,353.12117693887467,424.43679561252816,present,1
3.6268031290673854,,-1.1647474446695518,-129.38963585482392,1854.7989344625935,present,0
-3.9065845898667697,752.4237418809378,-1.4937546098562935,-391.9109223249392,1764.7611983777695,absent,1
-7.342577235159004,1335.201622773348,0.5363677046266224,-143.46401969102996,1185.6350426404747,absent,1
-9.414178270281578,,-1.4363861540769092,-56.87758599672491,486.16889562428634,present,0
-20.430574830299946,,-0.008537719803265342,432.68298912855613,-1208.4531081584907,absent,0
-11.795725836015015,1666.1231572865624,0.5966442837596417,-577.3084841361897,1295.938175757597,absent,1
-9.449504327235903,,1.1448860470248807,-70.59250601532334,860.3913540147977,absent,0
-7.41791319509712,673.7458045532452,0.4603489355488812,283.51467221313595,164.3471289033437,present,1
-12.67218577246191,818.1337654224245,0.1389932225432886,100.40298664495012,-50688.06717566059,present,1
-5.553771754886402,,1.2044389619204288,-44.08298266987195,-60277.18609586822,absent,1
-12.39405705327129,,0.3481939415256721,-503.8640809463214,635.7840040179876,absent,0
-8.060136603490006,1039.7802983076047,1.3193370114548673,788.2495186722264,180.78827146352958,present,1
-4.45724427133653,,0.43402822410922254,312.6532456125654,965.8631409636616,absent,1
-3.8602579054214408,742.70604478903,0.7923752819201068,-233.62110028205845,382.6736417401023,absent,0
-12.381936758200398,2104.2232803469196,0.08261428803217198,279.6488194840308,2255.842815030669,absent,1
-5.493678662567524,650.9923644190709,1.0208008201350522,-144.35113000227508,-42.15972837403115,present,1
-17.1132496618576,,0.18723531632886947,216.6732607403041,1763.860589691287,absent,1
-11.435477121722418,734.9072497767457,1.3183944157333256,-289.5347363342482,-45989.97488276439,absent,1
-10.102589066912515,,2.19214818489968,-20.492168668927558,-1240.0052973325426,absent,1
-1.1813798301944298,391.7588489578334,1.1183828864289542,58.6053591103804,-144.32313592356806,absent,1
-7.644599927822268,1211.235128956839,0.6341036483683602,-632.6114577916252,902.2687096432736,absent,1
-2.3205380377017137,,0.7985716717324665,-139.83289268432864,610.9395726903298,present,0
-16.385083046431287,2665.3836268008035,0.4768940114244242,343.57237542339163,-64036.28377972294,present,1
-9.424241246412693,,0.7136866992961691,-124.00659698289849,954.1111652228864,present,1
-5.039858747042832,680.3718477434529,1.4253234104891443,-163.16274073618612,-198.4293114911443,absent,1
-11.296721112345608,1578.9913327021893,1.4584772441812268,-76.48006655082837,682.6376318923535,absent,1
-13.314118782948382,643.6897065135491,-0.4609205778923635,-469.97557786285523,159.9463343807466,absent,0
-3.0207884143752657,1070.1987896963133,0.6866138596671028,13.48167431535374,1043.4700092437668,absent,0
0.9255372940618024,526.0860161238727,-0.1238432503409691,197.4860259991248,997.4187540668312,present,1
-14.637792793927307,561.2091763179844,-0.5253671060704264,289.1127786406758,-47.79911993993846,present,0
-12.433627286369786,1894.0967584266211,0.7219657329792131,-163.66930392548838,1531.2536309246664,present,1
-11.522019427342865,,-0.13319888348804665,-29.030336608088426,2503.584604104853,absent,1
-8.830352201124647,1078.3190613423587,1.0515157885056765,574.350592630233,336.69822399594915,absent,1
-15.579970498323435,1418.993809340274,1.5372915615713865,-76.64909071064622,9.50046533804816,absent,1
-11.208341296703086,,-1.215683435545023,369.3798855191706,678.3151654625352,present,0
-14.177299856995251,1660.3355006038062,0.9388389428415184,284.5391035371178,876.1244135033676,absent,1
-9.963423891218524,1118.5979050091184,0.9947522943280528,382.12323231078864,337.5774645050327,present,1
-6.911262301199487,937.7447438851112,0.987391690674735,-419.14919717007575,315.2970998627245,absent,1
-9.905963042736762,-376.3231348935669,-2.0826671682195474,0.4903672592021178,-209.06432754348603,present,0
-13.367157843292329,1638.0426251326962,0.5107600998367597,-85.74523843753106,1166.8841236549831,present,1
-5.280910104705777,423.94634803130714,-1.7110109751864808,119.69926681537524,1249.9035820078204,absent,0
0.2174510037085886,711.5559881630018,-0.6784584582162098,-249.475433136694,-55212.17945783045,present,1
-10.892273316102905,1928.0104382663824,0.7617753037557798,-223.1296020321307,1694.6857505913003,absent,1
-6.663331224283893,-123.8078095961545,2.6698460816101157,-65.41404067323866,-2373.6775777104776,present,1
-8.189332995622733,805.6145639087509,2.03612715763571,297.2085606782174,-635.445393921898,present,1
-12.273743085202913,,-0.5004479044816232,50.14075161131156,410.34522452941286,present,0
-11.792305252241402,1121.308535726263,1.0798358415213547,318.01952408335035,133.187787250998,absent,1
-1.9086452094143225,1336.420440859396,-0.1690386228135503,-171.28283085891078,2079.1103016149164,present,0
2.8463182913557565,77.39609621567504,0.5640695316421052,279.0215134933064,31.395019406463717,absent,1
-8.127689108671358,730.6691894982198,0.8086551717804119,270.10579504604254,-14.41877671360281,absent,1
-6.704163844904295,,1.2388511269233216,-390.5504304270736,-448.0836839475392,absent,1
-5.9474627631319175,,1.7131682661680043,116.41545661335371,-178.96177105223308,present,0
-8.670812648224464,1123.6413223440668,0.8228150252435991,-349.1292103524385,560.21547583234,absent,1
-11.362570238305485,1087.1117148119909,2.4658393182078187,-236.15273376208248,-715.4613557097998,present,0
-5.407909374684725,,0.8656432117589659,178.5915830299863,675.9503532458721,absent,0
-4.60343039174498,,0.6984021814014194,-183.57186411110115,-54421.349577906985,absent,1
-10.664250481289127,1551.2520510120098,1.5511079656884106,-247.33122572934082,637.1848831987439,present,0
-3.9516770978046836,,0.7523820995035072,276.7510015184077,-56562.113544020605,absent,1
-4.414169104538557,,0.28051091300909226,11.921102645726595,1704.9027701626176,present,1
-10.395420673174053,1379.5886215672986,1.4019442403838165,-329.9126358645941,474.60204375277647,absent,1
-12.570016385243669,2169.762649805009,0.047388541333844514,11.666301769387307,2365.804090853316,absent,1
-2.891454359036345,806.9519904120505,0.7932746282702859,241.38587910833772,-53908.86977335218,present,1
-5.832042693730522,,-0.025085994331217942,417.5652493305771,2350.9425266633657,absent,1
-6.162252281946018,819.7357674535118,1.625665503094864,221.21382640871812,-191.9198039275661,present,1
-3.93484294184974,1077.944269974839,0.7525762698226317,-115.40773239010359,937.5120212798416,absent,1
-6.932107240023592,862.3459763173765,1.3423111302235002,-121.36623246597374,-52189.662146746356,present,1
-8.443068924943505,619.4092416525352,1.5184263147314954,-312.51606389736787,-645.474562491625,present,1
-6.3703585731640455,,-0.23911223512128754,604.7402435247948,1679.3449370028961,absent,1
-12.384227304760506,2236.8866272478544,0.8275452153421129,57.25077676090349,-51747.56827926499,present,1
-5.355373553928127,,0.8428813169799063,-105.90181198798,452.1473524563482,present,1
-7.101522721630647,1140.8321750711384,1.4953030621580112,-27.140037805898785,319.9665458500959,present,1
-6.563956555282768,,-1.0893413233745597,191.8042724007,1167.1256898439005,absent,0
-5.300211933380595,892.8373666988872,1.4107252479225494,-61.24583665782453,128.46646017724416,absent,1
-4.489767172209066,608.994673913602,1.279044975648027,208.290080479646,-177.71859529339758,absent,1
-10.068464142594053,708.2796916918211,1.9086248001086843,-34.82960742380453,-877.1067199565434,absent,1
-12.562182371417876,,-0.7550239470742915,-12.159496972753812,-546.7587331013482,present,0
-5.082044353385356,843.9216504257353,0.9138777256403304,-159.00511323679248,366.71992850226906,absent,1
-9.648835439340294,414.12534053556914,-0.30615891980915505,163.81372604972367,15.265695068023,present,1
-2.389310378023791,1145.2924948883738,-0.1110630306619853,-56.062980881005885,1696.508267977707,present,0
-5.216348096654468,1164.0190019638678,0.4485520378884456,168.4837712209012,1147.233659205435,present,0
-3.7658113675194387,823.9750764544008,0.5617255938272341,490.6987328045085,659.3707704511503,absent,1
-12.570576070295918,1790.5279013094034,0.41469749083794805,161.26227614703154,1537.6173979074902,absent,1
-7.873441647266192,1207.7768827747946,0.3776766462128657,-364.03096565674207,1030.7134509417106,absent,1
-14.120331706212964,819.6239228641782,-0.6747550744770459,264.3546430539716,500.64257889011907,absent,0
-8.047526138673245,32.85512833627687,2.246133719178941,312.392787694044,-1987.9026233793875,absent,1
-13.57428167887219,1390.738676339092,1.0466257781790531,-36.13781333176401,431.33004368233253,absent,1
-9.925263709215347,1583.0510253604834,1.3413062649421246,356.57261060511763,877.6669347321632,absent,1
-8.751654588523353,861.5030223450387,-1.0875675077887006,-327.06625406349764,1278.2653252708228,absent,0
-10.644249094159902,589.9346632216276,-1.043799607678087,-215.22698322622884,-48594.12912726048,absent,1
-5.382154316772157,1113.4359609594026,-0.023143271767276485,312.07494295415694,1334.6207380672913,present,0
-5.973048810720494,,0.6781379606823372,479.06058454590567,586.1872057176679,absent,1
-4.58251039633413,721.6146617590828,-0.912130906024998,268.4882518039008,1308.4022116244005,present,0
-7.2460916653120275,530.3672506104206,-1.1831597055098295,167.9942811617097,934.5808214362476,present,0
-8.274010934230043,,-0.1279740800985234,-118.51032287488168,1939.0772756434128,present,1
-12.99553645753571,,-0.5979451606990058,-258.53412826514705,456.1148832231352,present,0
-13.239501001307875,2157.5962435368233,0.3407196464447263,301.72817539954985,2112.713819313748,present,1
-3.2550239963750123,1048.9736747520408,0.26681955854869444,-287.9158726871305,1240.9044940872195,present,1
-12.697322790716314,1744.0184372499407,0.3197791716892629,202.3528757688615,1509.0305021444535,absent,1
-12.199863837595133,-132.7541314242653,-1.3418378734481395,88.08935399411962,-460.5557776720401,absent,0
-7.213999756928017,1113.6556733711166,1.462895280136359,-11.461462592164613,286.12824927991176,absent,1
-4.298256873960408,,-1.9341947974385088,-267.5645925767717,1294.4481977782925,absent,1
-10.36674706389455,,1.1745504039395989,-247.97502165065188,471.99666642366583,present,1
-1.1611433770360802,1003.1214357867875,0.5032285043878408,-191.22724895438458,1206.2588295729286,absent,1
-6.2849824823911975,693.5227395011854,-0.11955338415422645,-25.964306968175148,641.4023772231727,present,0
-4.990930967049203,898.5985786525971,0.2161268429042376,-209.6713144384147,880.5214798584094,absent,0
-6.439340928993832,1425.0530099571374,0.5738299759288229,-278.71663738526456,1385.113348747432,absent,1
-12.251926424934599,1889.985540567999,1.3429709994413863,218.16557584060882,1168.0490349927372,absent,1
-2.2141722894596363,1205.9634305684297,-0.421353491958504,268.17088324641367,1994.8878042295887,absent,1
-2.725575781986059,207.5835616374628,1.4165022800736171,61.80372500850828,-751.464865541114,absent,1
-10.41531080748731,1456.8394173188103,1.009424106838449,-445.9937187834491,832.0360796863705,absent,1
-16.149590233718992,2096.6445665170722,0.9294854311734692,-145.89404685669138,1411.0710488715604,absent,1
-13.847067451273567,1406.1020323172338,0.9675708713953248,10.202764939880142,-54291.74773784213,absent,1
-10.40692885908819,-59.70468388848607,-2.7203524209388044,-97.70317565240585,637.5776475071135,absent,0
-8.49378443369995,1657.7407678319669,0.20273606969848168,-459.0809448888007,1803.4133081589873,absent,1
-12.019124381477065,,1.146610492634248,407.01699946637535,1168.5895838104066,absent,0
-9.117537741401897,,1.333204996803499,85.06963646473545,445.7532595004885,absent,1
-14.019413059899527,,0.6075247338080878,-13.731196092007847,1318.8863340499472,absent,1
-6.453705768516404,,0.6099816402453165,401.01091023265053,708.1900461279387,absent,1
-2.472022081066212,962.8824767123524,-0.6921144351947637,-547.4106013435597,1745.2907551012129,present,0
2.1750984761296244,643.4987254315862,-1.0402815874992697,-37.1177060764583,1842.798910001984,absent,0
-3.5446217205826622,802.7516582179269,0.963631283134037,558.2659235134447,403.4869887113362,present,1
-7.660395370444462,825.8155029950169,1.275341410320623,-235.07455920366607,-101.36349391687227,absent,1
-9.420450991830467,1281.2651189850067,0.7851903686200222,-163.45872166501303,770.8024500072801,absent,1
-10.887322079351089,626.006585803514,1.82313533904102,472.08718678321685,-1028.3677502273192,absent,1
-10.788042758136537,1937.377070755376,0.3949201129606054,-310.0080868622485,1938.6151851477966,absent,0
-4.228425279196162,1393.3475199096374,-0.10100493755871587,-43.12529001819102,1929.5181284786374,absent,0
-8.515361361751427,369.6564213976196,1.4858817410946623,532.1344575833767,-48574.53408098512,present,1
-7.396227168675733,1574.2998723971716,-0.5455593412992249,-311.56253157452795,2212.901404371164,absent,1
-15.62477726013151,-15400.0,1.7073434627899609,135.891035621615,-55964.936675151104,present,1
-5.494613406333729,404.47492217931574,1.8015862339160449,233.41083852076562,-905.4967274129076,absent,1
-15.758437757981708,1765.3413690537434,1.4179190053172543,-8.801219875494828,620.892092241865,present,0
-14.315631482567358,698.8113248223432,-0.8187755994425425,-25.424396759014357,376.4661152797866,absent,1
-9.271474749185213,989.5073169930258,0.21943492772909606,253.5470297006818,655.1040721763217,absent,0
-7.7052856047166145,2061.622853140707,0.4161283622257368,-335.5707020773628,2390.9431628317598,present,1
-7.141693593912108,986.7086004012056,1.77636622392462,-279.8849473251737,-99.06314880819376,absent,1
-3.3846806518971286,1500.4005758424646,0.08400489629440755,357.70009999734566,2062.988420871342,absent,1
-14.1656272938954,2133.2937228764044,1.1340623679644422,-65.56804364534517,1518.2844856058593,absent,1
-2.5216387134475093,510.25734677800034,0.6463368097964037,127.1907598245138,213.0359855820424,absent,1
-9.601149088517095,2237.536126452598,-0.15638615139552758,176.8521047650917,2852.6548386583386,absent,1
-4.883029457333621,,1.7974755845191894,192.68585587137488,-1692.7691124408414,absent,1
-8.31449778885134,749.4123098153027,-0.2676211847981369,-514.9283275870029,644.7303495778704,present,0
-5.103619678967661,1390.164616565765,0.4499752495650989,-61.38165240276764,1518.630786869937,absent,1
-4.458966304176653,436.8708996682225,-0.6059271357337027,339.9987365975373,679.0264631275675,present,0
-2.6990556824053864,537.7747586617597,1.0902795349926142,-27.87700140830372,-24.29036791434857,absent,1
-5.025931864703325,679.6962431839282,2.580572030439126,132.09515486571968,-890.8675717533888,present,1
-4.881323433057329,,-0.2593991167924137,-272.06914739850595,1451.0702272643387,present,1
-6.450496833463537,1207.2994362775146,0.7222706836515683,-46.99125416088727,946.0877814157684,absent,1
-11.132722557338505,1681.3584504396072,0.8761301757522153,115.8815434436055,1209.9928938080964,present,1
-10.197035305689198,572.2814036178738,2.5108098759504367,-25.79546424908745,-1467.2125059022771,absent,1
-3.5924340796624765,1152.1566232914665,1.2563986326362957,-552.3573049739658,783.9755200510893,absent,1
-2.6276138873743187,1131.7255527168636,-0.41041529866839976,-153.26875469444875,1833.6651325380094,present,0
-6.471029602362019,,0.2330447310501388,-390.63208214815245,2188.8541014736775,absent,1
-3.2770181289833933,224.6003450821212,-1.7868363595491563,125.60719085904226,1148.6154361603085,present,0
-15.061714254796126,156.30718990398526,-0.9103887274336502,114.17472131205116,-502.6321187210532,absent,0
-12.490412851474561,529.2691576622432,-0.5785166560264168,-206.90218821586154,118.05799324565737,present,0
-14.470289311403205,1229.8149181174726,2.7030107881621968,-454.6898135066152,-896.8982537520164,absent,0
-12.942349477450694,1220.4423924965456,1.9051856867973158,206.11440481177047,-301.86308291429316,absent,1
-2.391926915472602,,-0.6464619091378709,-294.25820291738904,1701.6617451696454,present,0
-21.316544334078507,,2.134696015980498,-305.7911339926055,-106.6098411879447,present,1
-14.2480203083351,1765.526212161652,1.1550461823635334,-280.84225507806013,909.04041383759,present,1
-12.426909917346833,-21.905239237456776,-1.3165792409477466,114.06115274377342,-317.5801405034226,present,0
-11.197008006737102,,2.0206988896415368,-1.0540578848716118,-672.4180216936612,absent,1
-7.569223945024924,,0.14135043415965154,-137.6005714078764,1594.7924126433786,absent,1
-11.933045720376091,59.7068740760386,-0.9125093184643502,195.09062490415425,-386.3920119643034,present,0
-13.074533447305452,1913.9518461485595,1.054526768997731,-216.49824873051787,1308.4430703488208,absent,1
-12.975618843635088,463.6707649145425,-0.4527453552098058,257.37511131329467,-104.34506402587627,absent,0
-7.519404889042058,1216.4008500443927,0.8405143166636466,-285.0031340918373,797.6064904757608,absent,1
-6.128644961252602,794.8527822418766,0.661328795920586,246.6119993509481,349.19645978197815,absent,0
-10.28792994550576,,1.5839251746340652,-44.08510058639226,-359.2648473586171,present,1
-7.873384029600378,1672.6640119187762,0.1142581080923074,400.68195886961854,1933.8830589246743,absent,0
-7.872008539902209,,2.41111062686277,374.2136526440465,-1307.5987029035605,absent,1
-10.622160111122447,1204.7071207906254,1.0372040671824092,572.1159350143838,393.3561634411126,absent,0
-3.0965594728041963,,-0.3423081189265118,-154.28567525186156,1982.663594254183,present,1
-6.137970567541635,1332.616983677909,0.12338579168038255,184.3918082013027,-52768.65036045313,present,1
-4.712578825611658,1177.2143642301262,-0.201980746937235,-57.48236135913425,1601.8193014394387,absent,1
-11.000067538352766,1940.7114105834398,0.10602151152206953,-342.116622613235,2098.865589836808,absent,1
-3.568309502399543,,0.5062173634193825,327.37298795318475,741.3441584693117,absent,1
-11.207446413279074,-12.570959481018185,2.592304582169083,-285.43377161135663,-2540.7704861337825,absent,1
-5.540039107730273,493.766931682355,1.407304073025634,-418.73459597763747,-529.905685358826,present,0
-13.0037528956834,1722.761939258928,0.8404516604633291,-32.25323971654096,1136.3909524172018,absent,1
-12.660717476602946,1962.0817163387696,0.10506129515472408,-150.02681940603125,1990.4796772608115,absent,1
-14.095225750163696,643.7625045288305,-0.1465167303023328,80.00997419896898,-95.78307941644172,present,0
-13.236973726030447,,1.2462060570499067,-125.05858049035322,395.0152950923929,present,1
-19.800554463452478,-843.6353313576318,-1.855541683266794,-333.68269051853287,-1947.7004124960931,present,0
-1.600167273415054,734.9741784122192,1.1292138906031388,621.3853252560988,363.2659966202437,absent,1
-5.540714222865603,1292.817261958945,-0.9919051257755884,-72.90439483035556,2189.2675720339867,absent,0
-11.630544674444835,1239.0906634579208,1.4924765139438094,-418.8366217333735,88.57941749283505,present,1
0.7636866652328156,,0.1971422477558067,648.0900860286638,1135.7132186769875,present,1
-9.400631198719902,891.9582376922417,0.02935458587478745,252.5366342235686,601.537426192893,present,0
-8.770007108633227,2182.5300840630366,-0.009433999339761523,205.4174201450724,2748.0605101710003,absent,1
-10.97634322547195,1781.8187390278492,-0.4574198835505594,-90.41468006054086,2183.97054812654,present,0
-9.294697350012367,1246.0923022084328,0.7316731757536035,-145.53080032083844,757.3460507779703,present,0
-3.0224054619014735,-17600.0,1.2509648203778916,195.11496426126567,71.2913736029398,present,1
-4.849175849579748,1172.9528041234535,0.034137716775552766,97.08134138394837,1441.6572350402305,present,0
-14.451164209969287,1133.7067617190598,2.12818446299194,-305.1356574685127,-704.7165758577925,absent,1
-8.903472080837387,1258.2402916968415,0.8079000581507703,-161.3336941686541,764.8636856949361,present,1
-11.459410776628895,1258.6753099411474,-0.558191913051513,-81.9770935651485,1364.0828791496526,absent,1
-9.15162900362059,540.7126594021927,1.6874710386279261,197.92658607775329,-934.0796078381379,absent,1
-12.04057433231606,2378.153104080213,-0.15906374983267446,508.78167415060113,2869.295708387104,absent,1
-10.82988218358947,1387.595826494033,0.5608118864821894,-748.4140406198593,954.2165998070088,absent,0
-7.687764712832623,752.2419420412042,1.4349328349340729,41.16985556749211,-317.34076678468324,absent,1
-1.7945789567155213,926.2696645571242,-0.7476740721564987,176.4410419843622,1778.329813029664,absent,0
-0.8441458356072029,584.3125984365238,0.9951974806096396,-314.3066333097911,267.28702894961253,absent,1
-5.901621347576955,818.425296434997,0.9218958144244171,26.99122601652763,250.35770402570589,absent,1
-12.373800869122936,-722.7047714927718,-2.3140045757405496,-293.5435596113768,-838.4903654500317,present,0
-8.663087752020614,1595.4878490163626,1.1429586590334189,-415.34341895814947,1125.364939807878,absent,1
-11.696706186350895,662.4989554207848,-0.5777152835243407,25.827258619145788,-55900.4525868785,present,0
-16.447495579839654,,-1.4501208248752933,-195.84712458329082,-249.24784522608468,present,0
-8.169358883694308,1464.4937285632172,0.1880737895896134,-47.16928484778738,1530.3932454031103,absent,1
-6.6420629437799565,1740.86362260341,0.3563073815807642,-380.1893749242865,2004.2998209932416,absent,1
-5.185337052193161,1713.3496678815786,0.4670714765938738,168.7926376027764,2019.4239697389264,absent,1
-17.4499727680449,1876.0000329060567,1.3887522106561807,193.5437766225671,669.8879137797297,absent,1
-8.699577935399276,1103.0033071252506,1.4787627923677358,110.73726891725248,-63749.71677303287,absent,1
-3.4820486881970494,1013.4659796020477,0.9383375448665606,-351.83627577427205,761.8375028024087,present,0
-2.925962151533299,1124.7868128370765,0.06950864396730205,203.81470780015167,1509.1032354305362,present,1
-7.33408354031549,1704.6213079718314,-0.286309976183754,-36.63399234206829,2271.7592621719386,present,1
-2.6066433669244704,1500.5084767898938,-0.3315108868193051,-329.66890970049565,2379.358041472231,absent,1
-7.6034061864403615,324.9909582934469,-1.7298844123720285,-50.43197415788146,902.2856357265003,absent,1
